id,osm_id,nombre,latitud,longitud,tipo
INTER_7212977834,7212977834,Intersección 7212977834,-17.3489486,-66.2993201,interseccion
INTER_7212977835,7212977835,Intersección 7212977835,-17.3484568,-66.2964583,interseccion
INTER_7212977836,7212977836,Intersección 7212977836,-17.3486713,-66.2970575,interseccion
INTER_7212977837,7212977837,Intersección 7212977837,-17.3494611,-66.2991726,interseccion
INTER_7212977838,7212977838,Intersección 7212977838,-17.348919,-66.296271,interseccion
INTER_7212977839,7212977839,Intersección 7212977839,-17.3491438,-66.296872,interseccion
INTER_7212977840,7212977840,Intersección 7212977840,-17.3499488,-66.2989635,interseccion
INTER_7212977843,7212977843,Intersección 7212977843,-17.363927,-66.3100453,interseccion
INTER_7212977844,7212977844,Intersección 7212977844,-17.3638668,-66.3092632,interseccion
INTER_7212977845,7212977845,Intersección 7212977845,-17.3638029,-66.3085026,interseccion
INTER_7244074678,7244074678,Intersección 7244074678,-17.3863892,-66.2314386,interseccion
INTER_7245257580,7245257580,Intersección 7245257580,-17.3891873,-66.2381719,interseccion
INTER_7245348085,7245348085,Intersección 7245348085,-17.3926382,-66.234335,interseccion
INTER_7245348086,7245348086,Intersección 7245348086,-17.3926661,-66.2337317,interseccion
INTER_7245348090,7245348090,Intersección 7245348090,-17.3963982,-66.2487637,interseccion
INTER_7245348091,7245348091,Intersección 7245348091,-17.3960149,-66.2481847,interseccion
INTER_7245348097,7245348097,Intersección 7245348097,-17.3728696,-66.2566492,interseccion
INTER_7245348103,7245348103,Intersección 7245348103,-17.3592756,-66.2513864,interseccion
INTER_7245348104,7245348104,Intersección 7245348104,-17.3602259,-66.251301,interseccion
INTER_7245348111,7245348111,Intersección 7245348111,-17.35775,-66.2529913,interseccion
INTER_7245348112,7245348112,Intersección 7245348112,-17.3577026,-66.2535414,interseccion
INTER_7245348113,7245348113,Intersección 7245348113,-17.357694,-66.2538605,interseccion
INTER_7245348115,7245348115,Intersección 7245348115,-17.3576758,-66.2581424,interseccion
INTER_7245348119,7245348119,Intersección 7245348119,-17.3599684,-66.2590601,interseccion
INTER_7245348121,7245348121,Intersección 7245348121,-17.3574253,-66.256841,interseccion
INTER_7245348128,7245348128,Intersección 7245348128,-17.357742,-66.2558353,interseccion
INTER_7245348229,7245348229,Intersección 7245348229,-17.3479294,-66.286513,interseccion
INTER_7245348249,7245348249,Intersección 7245348249,-17.3637818,-66.2889344,interseccion
INTER_7245432147,7245432147,Intersección 7245432147,-17.3539659,-66.285133,interseccion
INTER_7245432155,7245432155,Intersección 7245432155,-17.3645293,-66.2876418,interseccion
INTER_7245432159,7245432159,Intersección 7245432159,-17.363705,-66.286356,interseccion
INTER_7245432166,7245432166,Intersección 7245432166,-17.3673807,-66.2953878,interseccion
INTER_7245432169,7245432169,Intersección 7245432169,-17.3707892,-66.2954784,interseccion
INTER_7245432176,7245432176,Intersección 7245432176,-17.3797028,-66.3048184,interseccion
INTER_7245432177,7245432177,Intersección 7245432177,-17.3786464,-66.3048114,interseccion
INTER_7245436012,7245436012,Intersección 7245436012,-17.3787873,-66.3085955,interseccion
INTER_7245436016,7245436016,Intersección 7245436016,-17.3719668,-66.303354,interseccion
INTER_7245436017,7245436017,Intersección 7245436017,-17.3710546,-66.3034237,interseccion
INTER_7245436026,7245436026,Intersección 7245436026,-17.3679603,-66.2994413,interseccion
INTER_7245436044,7245436044,Intersección 7245436044,-17.3485202,-66.2945992,interseccion
INTER_7245436047,7245436047,Intersección 7245436047,-17.3480064,-66.2966339,interseccion
INTER_7245436048,7245436048,Intersección 7245436048,-17.3474379,-66.2960498,interseccion
INTER_7245436049,7245436049,Intersección 7245436049,-17.3476991,-66.2967538,interseccion
INTER_7245471795,7245471795,Intersección 7245471795,-17.3721575,-66.2673208,interseccion
INTER_7245471800,7245471800,Intersección 7245471800,-17.3814347,-66.2616951,interseccion
INTER_7245471801,7245471801,Intersección 7245471801,-17.3815012,-66.2608257,interseccion
INTER_7245471804,7245471804,Intersección 7245471804,-17.3909042,-66.2668311,interseccion
INTER_7245471808,7245471808,Intersección 7245471808,-17.3876977,-66.2668253,interseccion
INTER_7245471809,7245471809,Intersección 7245471809,-17.3899549,-66.2711509,interseccion
INTER_7245471810,7245471810,Intersección 7245471810,-17.3888611,-66.2711005,interseccion
INTER_7300874174,7300874174,Intersección 7300874174,-17.4095643,-66.3171844,interseccion
INTER_7300874176,7300874176,Intersección 7300874176,-17.410621,-66.3174891,interseccion
INTER_7300874177,7300874177,Intersección 7300874177,-17.4112881,-66.3177252,interseccion
INTER_7300874178,7300874178,Intersección 7300874178,-17.4083731,-66.3160354,interseccion
INTER_7300874180,7300874180,Intersección 7300874180,-17.4088286,-66.3162499,interseccion
INTER_7300874181,7300874181,Intersección 7300874181,-17.4092862,-66.3164913,interseccion
INTER_7300874184,7300874184,Intersección 7300874184,-17.4083899,-66.3188674,interseccion
INTER_7300947586,7300947586,Intersección 7300947586,-17.4084514,-66.3171914,interseccion
INTER_7300947587,7300947587,Intersección 7300947587,-17.4072729,-66.3187873,interseccion
INTER_7300947588,7300947588,Intersección 7300947588,-17.4077461,-66.3190187,interseccion
INTER_7300947589,7300947589,Intersección 7300947589,-17.4069858,-66.3197423,interseccion
INTER_7300947591,7300947591,Intersección 7300947591,-17.4063287,-66.3203884,interseccion
INTER_7300947606,7300947606,Intersección 7300947606,-17.4072329,-66.3159078,interseccion
INTER_7300947615,7300947615,Intersección 7300947615,-17.4079434,-66.3157005,interseccion
INTER_7300947623,7300947623,Intersección 7300947623,-17.4167819,-66.3056513,interseccion
INTER_7300947626,7300947626,Intersección 7300947626,-17.4157114,-66.3045393,interseccion
INTER_7300947628,7300947628,Intersección 7300947628,-17.4188358,-66.3070891,interseccion
INTER_7300947629,7300947629,Intersección 7300947629,-17.4185462,-66.3063446,interseccion
INTER_7300947642,7300947642,Intersección 7300947642,-17.420649,-66.3056337,interseccion
INTER_7300947643,7300947643,Intersección 7300947643,-17.4179401,-66.3048665,interseccion
INTER_7300947645,7300947645,Intersección 7300947645,-17.41921,-66.3052367,interseccion
INTER_7300947649,7300947649,Intersección 7300947649,-17.4170978,-66.304094,interseccion
INTER_7300947652,7300947652,Intersección 7300947652,-17.4190624,-66.30442,interseccion
INTER_7300947654,7300947654,Intersección 7300947654,-17.4180791,-66.3041262,interseccion
INTER_7300947655,7300947655,Intersección 7300947655,-17.4181417,-66.3036219,interseccion
INTER_7300947657,7300947657,Intersección 7300947657,-17.41605,-66.3026169,interseccion
INTER_7300947658,7300947658,Intersección 7300947658,-17.4161066,-66.3027743,interseccion
INTER_7300947660,7300947660,Intersección 7300947660,-17.4174059,-66.3011759,interseccion
INTER_7300947662,7300947662,Intersección 7300947662,-17.4205374,-66.2994002,interseccion
INTER_7300947663,7300947663,Intersección 7300947663,-17.4202917,-66.2999796,interseccion
INTER_7300947664,7300947664,Intersección 7300947664,-17.4202303,-66.3002096,interseccion
INTER_7300947667,7300947667,Intersección 7300947667,-17.4215613,-66.2971202,interseccion
INTER_7300947668,7300947668,Intersección 7300947668,-17.4200497,-66.2991266,interseccion
INTER_7300947669,7300947669,Intersección 7300947669,-17.419635,-66.2997221,interseccion
INTER_7300947670,7300947670,Intersección 7300947670,-17.4188838,-66.2991802,interseccion
INTER_7300947671,7300947671,Intersección 7300947671,-17.4187405,-66.2984581,interseccion
INTER_7300947674,7300947674,Intersección 7300947674,-17.4211671,-66.3029498,interseccion
INTER_7300947675,7300947675,Intersección 7300947675,-17.4196173,-66.2981931,interseccion
INTER_7300947676,7300947676,Intersección 7300947676,-17.420054,-66.2985258,interseccion
INTER_7300947677,7300947677,Intersección 7300947677,-17.4206204,-66.2959297,interseccion
INTER_7300947678,7300947678,Intersección 7300947678,-17.4201185,-66.296214,interseccion
INTER_7300947679,7300947679,Intersección 7300947679,-17.4165501,-66.2987101,interseccion
INTER_7300947680,7300947680,Intersección 7300947680,-17.41633,-66.2992641,interseccion
INTER_7300947681,7300947681,Intersección 7300947681,-17.4161765,-66.2996802,interseccion
INTER_7300947682,7300947682,Intersección 7300947682,-17.4160076,-66.3000496,interseccion
INTER_7300947687,7300947687,Intersección 7300947687,-17.4142675,-66.3007116,interseccion
INTER_7300947688,7300947688,Intersección 7300947688,-17.4140423,-66.3015133,interseccion
INTER_7300947689,7300947689,Intersección 7300947689,-17.4138782,-66.3042979,interseccion
INTER_7300947691,7300947691,Intersección 7300947691,-17.4144921,-66.3044159,interseccion
INTER_7300947694,7300947694,Intersección 7300947694,-17.412841,-66.3070474,interseccion
INTER_7300947695,7300947695,Intersección 7300947695,-17.4122766,-66.3048291,interseccion
INTER_7300947697,7300947697,Intersección 7300947697,-17.4127736,-66.3054784,interseccion
INTER_7300947698,7300947698,Intersección 7300947698,-17.4129478,-66.304974,interseccion
INTER_7300947710,7300947710,Intersección 7300947710,-17.4169231,-66.3159817,interseccion
INTER_7300947715,7300947715,Intersección 7300947715,-17.414676,-66.3172155,interseccion
INTER_7300947717,7300947717,Intersección 7300947717,-17.4134147,-66.317594,interseccion
INTER_7300947723,7300947723,Intersección 7300947723,-17.4111717,-66.3182226,interseccion
INTER_7300947731,7300947731,Intersección 7300947731,-17.4105391,-66.3156723,interseccion
INTER_7300995476,7300995476,Intersección 7300995476,-17.4056039,-66.3206312,interseccion
INTER_7301005366,7301005366,Intersección 7301005366,-17.4144663,-66.316718,interseccion
INTER_7301005367,7301005367,Intersección 7301005367,-17.4144071,-66.3165489,interseccion
INTER_7301005369,7301005369,Intersección 7301005369,-17.4124896,-66.3162443,interseccion
INTER_7301005372,7301005372,Intersección 7301005372,-17.4164526,-66.3156063,interseccion
INTER_7301005375,7301005375,Intersección 7301005375,-17.4159914,-66.314955,interseccion
INTER_7301005376,7301005376,Intersección 7301005376,-17.4182948,-66.3149839,interseccion
INTER_7301005377,7301005377,Intersección 7301005377,-17.4180236,-66.3147318,interseccion
INTER_7301005378,7301005378,Intersección 7301005378,-17.4176507,-66.3143766,interseccion
INTER_7301005382,7301005382,Intersección 7301005382,-17.4190064,-66.3137018,interseccion
INTER_7301007291,7301007291,Intersección 7301007291,-17.4186071,-66.3162285,interseccion
INTER_7301007292,7301007292,Intersección 7301007292,-17.4191753,-66.3159173,interseccion
INTER_7301007293,7301007293,Intersección 7301007293,-17.4193976,-66.3158098,interseccion
INTER_7301007294,7301007294,Intersección 7301007294,-17.4197281,-66.3156277,interseccion
INTER_7301007295,7301007295,Intersección 7301007295,-17.420286,-66.3153165,interseccion
INTER_7301007296,7301007296,Intersección 7301007296,-17.4207365,-66.3150376,interseccion
INTER_7301007302,7301007302,Intersección 7301007302,-17.4201173,-66.3135988,interseccion
INTER_7301007304,7301007304,Intersección 7301007304,-17.4198513,-66.3131448,interseccion
INTER_7301007309,7301007309,Intersección 7301007309,-17.4224776,-66.3118194,interseccion
INTER_7301007310,7301007310,Intersección 7301007310,-17.4198839,-66.3132326,interseccion
INTER_7301007313,7301007313,Intersección 7301007313,-17.4185386,-66.3133016,interseccion
INTER_7301007316,7301007316,Intersección 7301007316,-17.4196592,-66.3169741,interseccion
INTER_7301007317,7301007317,Intersección 7301007317,-17.4202868,-66.3167329,interseccion
INTER_7301007319,7301007319,Intersección 7301007319,-17.4208192,-66.3164057,interseccion
INTER_7301007325,7301007325,Intersección 7301007325,-17.4206349,-66.3143832,interseccion
INTER_7301007326,7301007326,Intersección 7301007326,-17.420594,-66.3140238,interseccion
INTER_7301007330,7301007330,Intersección 7301007330,-17.4190627,-66.3171871,interseccion
INTER_7301007355,7301007355,Intersección 7301007355,-17.4173446,-66.3169155,interseccion
INTER_7301007361,7301007361,Intersección 7301007361,-17.4153624,-66.3168177,interseccion
INTER_7301007366,7301007366,Intersección 7301007366,-17.4142512,-66.3144625,interseccion
INTER_7301007374,7301007374,Intersección 7301007374,-17.4165146,-66.3214642,interseccion
INTER_7301007375,7301007375,Intersección 7301007375,-17.414257,-66.321816,interseccion
INTER_7301007377,7301007377,Intersección 7301007377,-17.4112165,-66.3212605,interseccion
INTER_7301007378,7301007378,Intersección 7301007378,-17.4086139,-66.3217676,interseccion
INTER_7301007379,7301007379,Intersección 7301007379,-17.4081217,-66.3215684,interseccion
INTER_7301007388,7301007388,Intersección 7301007388,-17.4064034,-66.3208156,interseccion
INTER_7301007402,7301007402,Intersección 7301007402,-17.4088463,-66.3119259,interseccion
INTER_7301007413,7301007413,Intersección 7301007413,-17.4082678,-66.307018,interseccion
INTER_7301007454,7301007454,Intersección 7301007454,-17.4082118,-66.3128638,interseccion
INTER_7301007460,7301007460,Intersección 7301007460,-17.4056969,-66.3079672,interseccion
INTER_7301007461,7301007461,Intersección 7301007461,-17.4058034,-66.3079726,interseccion
INTER_7301007471,7301007471,Intersección 7301007471,-17.4099271,-66.2961671,interseccion
INTER_7301007479,7301007479,Intersección 7301007479,-17.4102321,-66.292473,interseccion
INTER_7301007480,7301007480,Intersección 7301007480,-17.4080172,-66.316915,interseccion
INTER_7301007482,7301007482,Intersección 7301007482,-17.4075225,-66.3166444,interseccion
INTER_7301026202,7301026202,Intersección 7301026202,-17.4080773,-66.3150364,interseccion
INTER_7301026207,7301026207,Intersección 7301026207,-17.4079915,-66.3150017,interseccion
INTER_7304392616,7304392616,Intersección 7304392616,-17.4028276,-66.2993425,interseccion
INTER_7304392632,7304392632,Intersección 7304392632,-17.4036855,-66.315952,interseccion
INTER_7359194308,7359194308,Intersección 7359194308,-17.4067629,-66.3020362,interseccion
INTER_7527585416,7527585416,Intersección 7527585416,-17.3934607,-66.2749658,interseccion
INTER_7527591076,7527591076,Intersección 7527591076,-17.3937681,-66.2781476,interseccion
INTER_7527591077,7527591077,Intersección 7527591077,-17.3940285,-66.2780201,interseccion
INTER_7527591083,7527591083,Intersección 7527591083,-17.3940332,-66.2781689,interseccion
INTER_7527591091,7527591091,Intersección 7527591091,-17.393761,-66.2780498,interseccion
INTER_7528091638,7528091638,Intersección 7528091638,-17.3734008,-66.2694046,interseccion
INTER_7528091639,7528091639,Intersección 7528091639,-17.3786447,-66.2779506,interseccion
INTER_7528091640,7528091640,Intersección 7528091640,-17.3785067,-66.2762606,interseccion
INTER_7528091644,7528091644,Intersección 7528091644,-17.3781042,-66.2791692,interseccion
INTER_7528091659,7528091659,Intersección 7528091659,-17.3814528,-66.2718873,interseccion
INTER_7528091660,7528091660,Intersección 7528091660,-17.3830091,-66.2718168,interseccion
INTER_7528091661,7528091661,Intersección 7528091661,-17.381815,-66.2718709,interseccion
INTER_7528091662,7528091662,Intersección 7528091662,-17.3817719,-66.2711795,interseccion
INTER_7528091692,7528091692,Intersección 7528091692,-17.3672284,-66.272661,interseccion
INTER_7528091693,7528091693,Intersección 7528091693,-17.3650701,-66.2778858,interseccion
INTER_7528091739,7528091739,Intersección 7528091739,-17.3596192,-66.2719643,interseccion
INTER_7528091745,7528091745,Intersección 7528091745,-17.356856,-66.2745386,interseccion
INTER_7528091746,7528091746,Intersección 7528091746,-17.3568404,-66.2744211,interseccion
